search_date,flight_date,origin,destination,departure_time,arrival_time,duration,price,is_direct,origin_airport,destination_airport,checked_baggage,hand_baggage,layover_airport,layover_duration,airlines
2024-11-19 19:44:38,2024-12-14,BOD,LON,10:00 – 14:30,1 escale,5h 30min,91 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:44:38,2024-12-14,BOD,LON,12:30 – 17:00,1 escale,5h 30min,102 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:44:38,2024-12-14,BOD,LON,07:40 – 12:15,1 escale,5h 35min,92 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:44:38,2024-12-14,BOD,LON,15:30 – 22:10,1 escale,7h 40min,73 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:44:38,2024-12-14,BOD,LON,16:55 – 22:30,1 escale,6h 35min,85 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:44:38,2024-12-14,BOD,LON,13:20 – 16:35,1 escale,4h 15min,160 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:44:38,2024-12-14,BOD,LON,06:00 – 09:30,1 escale,4h 30min,161 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:45:25,2024-12-15,BOD,LON,21:15 – 21:55,direct,1h 40min,42 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:45:25,2024-12-15,BOD,LON,21:15 – 21:55,direct,1h 40min,42 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:45:25,2024-12-15,BOD,LON,12:20 – 12:50,direct,1h 30min,53 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:45:25,2024-12-15,BOD,LON,18:15 – 19:00,direct,1h 45min,60 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:45:25,2024-12-15,BOD,LON,18:00 – 22:15,1 escale,5h 15min,67 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:45:25,2024-12-15,BOD,LON,18:45 – 22:25,1 escale,4h 40min,75 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:45:25,2024-12-15,BOD,LON,07:00 – 11:45,1 escale,5h 45min,67 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:45:25,2024-12-15,BOD,LON,07:00 – 10:15,1 escale,4h 15min,99 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:45:25,2024-12-15,BOD,LON,12:30 – 16:05,1 escale,4h 35min,102 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:45:25,2024-12-15,BOD,LON,18:35 – 21:25,1 escale,3h 50min,131 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:45:25,2024-12-15,BOD,LON,18:00 – 22:10,1 escale,5h 10min,81 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:45:25,2024-12-15,BOD,LON,11:10 – 14:35,1 escale,4h 25min,100 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:45:25,2024-12-15,BOD,LON,07:00 – 11:40,1 escale,5h 40min,75 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:45:25,2024-12-15,BOD,LON,11:10 – 15:10,1 escale,5h 00min,92 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:45:25,2024-12-15,BOD,LON,11:10 – 14:50,1 escale,4h 40min,102 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:45:25,2024-12-15,BOD,LON,13:20 – 16:35,1 escale,4h 15min,149 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:46:12,2024-12-16,BOD,LON,11:10 – 11:50,direct,1h 40min,44 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:46:12,2024-12-16,BOD,LON,06:50 – 07:30,direct,1h 40min,40 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:46:12,2024-12-16,BOD,LON,11:10 – 11:50,direct,1h 40min,44 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:46:12,2024-12-16,BOD,LON,18:10 – 18:55,direct,1h 45min,46 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:46:12,2024-12-16,BOD,LON,08:40 – 11:30,1 escale,3h 50min,84 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:46:12,2024-12-16,BOD,LON,18:30 – 22:10,1 escale,4h 40min,79 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:46:12,2024-12-16,BOD,LON,07:45 – 12:25,1 escale,5h 40min,70 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:46:12,2024-12-16,BOD,LON,18:00 – 20:50,1 escale,3h 50min,102 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:46:12,2024-12-16,BOD,LON,06:00 – 09:00,1 escale,4h 00min,102 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:46:12,2024-12-16,BOD,LON,15:55 – 19:05,1 escale,4h 10min,92 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:46:12,2024-12-16,BOD,LON,18:35 – 21:25,1 escale,3h 50min,116 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:46:12,2024-12-16,BOD,LON,14:30 – 20:00,1 escale,6h 30min,68 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:46:12,2024-12-16,BOD,LON,13:55 – 18:45,1 escale,5h 50min,76 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:46:12,2024-12-16,BOD,LON,15:50 – 19:35,1 escale,4h 45min,95 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:46:12,2024-12-16,BOD,LON,07:15 – 12:35,1 escale,6h 20min,77 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:46:12,2024-12-16,BOD,LON,12:30 – 16:05,1 escale,4h 35min,122 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,19:35 – 20:20,direct,1h 45min,28 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,07:25 – 08:05,direct,1h 40min,28 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,13:20 – 14:00,direct,1h 40min,29 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,18:50 – 22:15,1 escale,4h 25min,58 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:35 – 13:50,1 escale,5h 15min,55 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,18:00 – 20:50,1 escale,3h 50min,102 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:25 – 13:40,1 escale,5h 15min,64 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,08:55 – 13:05,1 escale,5h 10min,67 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:25 – 13:10,1 escale,4h 45min,72 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,06:00 – 09:00,1 escale,4h 00min,102 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,17:00 – 22:10,1 escale,6h 10min,60 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,19:05 – 22:30,1 escale,4h 25min,95 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,13:35 – 16:35,1 escale,4h 00min,116 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,06:00 – 08:50,1 escale,3h 50min,121 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,16:55 – 22:15,1 escale,6h 20min,61 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:35 – 13:40,1 escale,5h 05min,93 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,12:30 – 16:05,1 escale,4h 35min,102 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:25 – 13:40,1 escale,5h 15min,83 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,06:05 – 13:00,1 escale,7h 55min,58 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,06:00 – 09:30,1 escale,4h 30min,127 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,14:50 – 17:50,1 escale,4h 00min,204 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,12:30 – 17:00,1 escale,5h 30min,102 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,12:30 – 16:35,1 escale,5h 05min,121 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,06:00 – 10:45,1 escale,5h 45min,102 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:05 – 14:30,1 escale,6h 25min,87 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:05 – 13:20,1 escale,5h 15min,124 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,08:41 – 14:25,1 escale,6h 44min,86 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,12:30 – 18:10,1 escale,6h 40min,86 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,13:35 – 18:20,1 escale,5h 45min,116 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:25 – 13:40,1 escale,5h 15min,128 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,06:05 – 12:05,1 escale,7h 00min,90 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,12:30 – 17:25,1 escale,5h 55min,121 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,08:55 – 13:30,1 escale,5h 35min,133 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,15:55 – 21:25,1 escale,6h 30min,116 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:25 – 13:10,1 escale,4h 45min,181 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,18:25 – 22:15,1 escale,4h 50min,205 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:25 – 14:00,1 escale,5h 35min,151 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,12:30 – 18:25,1 escale,6h 55min,121 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:05 – 15:55,1 escale,7h 50min,87 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,14:50 – 18:40,1 escale,4h 50min,221 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,14:35 – 20:50,1 escale,7h 15min,88 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:25 – 14:00,1 escale,5h 35min,164 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:05 – 14:55,1 escale,6h 50min,133 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,15:30 – 22:25,1 escale,7h 55min,95 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,14:50 – 19:15,1 escale,5h 25min,200 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,12:30 – 19:15,1 escale,7h 45min,102 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,17:55 – 22:10,1 escale,5h 15min,212 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,15:30 – 22:10,1 escale,7h 40min,108 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:35 – 16:00,1 escale,7h 25min,90 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:25 – 13:40,1 escale,5h 15min,192 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,06:00 – 10:30,1 escale,5h 30min,206 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:05 – 14:00,1 escale,5h 55min,194 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:35 – 13:45,1 escale,5h 10min,198 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:05 – 14:00,1 escale,5h 55min,194 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:05 – 14:55,1 escale,6h 50min,161 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,17:00 – 22:15,1 escale,6h 15min,171 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:25 – 14:00,1 escale,5h 35min,198 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,17:55 – 22:10,1 escale,5h 15min,239 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,06:00 – 09:30,1 escale,4h 30min,249 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,14:50 – 19:55,1 escale,6h 05min,192 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,08:55 – 15:25,1 escale,7h 30min,127 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,18:00 – 21:30,1 escale,4h 30min,261 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,15:55 – 19:40,1 escale,4h 45min,272 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:35 – 13:50,1 escale,5h 15min,287 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:05 – 15:50,1 escale,7h 45min,194 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,06:00 – 10:35,1 escale,5h 35min,264 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,15:05 – 21:35,1 escale,7h 30min,183 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,10:20 – 13:45,1 escale,4h 25min,349 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,14:50 – 21:40,1 escale,7h 50min,204 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,10:40 – 13:45,1 escale,4h 05min,365 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:35 – 13:45,1 escale,5h 10min,320 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,06:05 – 13:00,1 escale,7h 55min,185 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:35 – 13:50,1 escale,5h 15min,325 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:05 – 15:50,1 escale,7h 45min,222 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:35 – 16:00,1 escale,7h 25min,217 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,14:50 – 19:30,1 escale,5h 40min,319 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,10:20 – 16:35,1 escale,7h 15min,312 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:35 – 16:00,1 escale,7h 25min,337 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,10:40 – 16:35,1 escale,6h 55min,349 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,09:35 – 16:00,1 escale,7h 25min,355 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,18:00 – 20:50,1 escale,3h 50min,1 363 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,06:00 – 09:00,1 escale,4h 00min,1 363 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,06:00 – 08:50,1 escale,3h 50min,1 391 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,12:30 – 16:05,1 escale,4h 35min,1 363 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,06:00 – 09:30,1 escale,4h 30min,1 391 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,12:30 – 17:00,1 escale,5h 30min,1 363 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,12:30 – 16:35,1 escale,5h 05min,1 391 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,06:00 – 10:45,1 escale,5h 45min,1 363 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,12:30 – 17:25,1 escale,5h 55min,1 391 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:47:51,2024-12-17,BOD,LON,12:30 – 18:25,1 escale,6h 55min,1 391 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
